Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1986,,0.4,,-0.6,,0.6,,0.1,,0.7,,0.1,,0.1,0.3
1987,,,,,,,,,,,,,,1.3,3
1988,,,,,,,,,,,,,,2.2,2.5
1989,,,,,,,,,,,,,,1.4,2.9
1990,,,,,,,,,,,,,,1.4,2.4
1991,,,,,,,,,,,,,,0.7,1.5
1992,,,,,,,,,,,,,,1.7,2.1
1993,,,,,,,,,,,,,,1.5,1
1994,,,,,,,,,,,,,,1.9,1.5
1995,,,,,,,,,,,,,,0.9,1.4
1996,,,,,,,,,,,,,,1.9,1.5
1997,,,,,,,,,,,,,,1.2,0.6
1998,,,,,,,,,,,,,,0.9,1.3
1999,,,,,,,,,,,,,,1.3,2.3
2000,,,,,,,,,,,,,,1.9,2.3
2001,,,,,,,,,,,,,,1.9,1.4
2002,,,,,,,,,,,,,,0.9,0.4
2003,,,,,,,,,,,,,,0.9,1
2004,,,,,,,,,,,,,,1.6,1.4
2005,,,,,,,,,,,,,,1.7,0.8
2006,,,,,,,,,,,,,,0.6,1.1
2007,,,,,,,,,,,,,,1.7,0.6
2008,,,,,,,,,,,,,,3.2,0.6
2009,,,,,,,,,,,,,,-1.7,1.7
2010,,,,,,,,,,,,,,0.6,0.7
2011,,,,,,,,,,,,,,2.3,1.8
2012,,,,,,,,,,,,,,1.2,0.5
2013,,,,,,,,,,,,,,1.5,0.3
2014,,,,,,,,,,,,,,1.1,0.2
2015,,,,,,,,,,,,,,-1.2,1
2016,,,,,,,,,,,,,,0.4,1.2
2017,,,,,,,,,,,,,,1.1,0.9
2018,,,,,1.8,,1.9,,1.7,,-0.6,,,1.4,1
2019,-0.5,,0.6,,2.8,,2.7,,1.1,,-0.1,,,1,1.2
2020,0.3,,0.1,,0.1,,-0.6,,1.9,,1.6,,,0.1,0.9
2021,2.1,,1.1,,3,,4.2,,4.3,,3.8,,,2.3,4
2022,2.8,,3.8,,4.7,,5.3,,3.5,,0.6,,,4,2.7
2023,-0.2,,-0.1,,1.3,,1.2,,2.3,,1.5,,,0.5,1.7
2024,1.3,,0.4,,1,,2.1,,1.6,,0.7,,,0.9,1.3
2025,0.8,,0.6,,1.7,,,,,,,,,,
