Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
2005,,0.7,,2.2,,3.5,,2.3,,3.1,,-0.5,,1.7,2
2006,,0.2,,0,,3.9,,4,,-0.6,,-0.6,,0.9,1.2
2007,,-1.2,,3.3,,3.8,,3.3,,1.5,,0.3,,1.6,1.9
2008,,1.4,,2.2,,4.6,,3.5,,0,,-7.1,,2.4,-0.3
2009,,-5.8,,-3.5,,3.4,,2.1,,0.9,,-1.5,,-2.9,0.9
2010,,-0.3,,1.5,,2.1,,0.9,,-0.5,,-1.1,,0.8,0
2011,,0.6,,3.1,,4.2,,3.2,,0,,-1.2,,2.2,1.1
2012,,-0.8,,1.8,,2.7,,2.3,,0,,-1.5,,0.9,0.6
2013,,-0.2,,1,,3,,1.8,,0.6,,-0.6,,0.9,0.9
2014,,0,,1.9,,3.6,,2.2,,0.3,,-2.6,,1.5,0.5
2015,,-2.5,,-0.8,,3.3,,3.2,,1.2,,-1.8,,-0.6,1.4
2016,,-1.5,,0.7,,2.6,,2.8,,1.7,,0,,0.1,1.8
2017,,0.7,,1.4,,3.2,,2.8,,1.8,,0.1,,1.4,2.1
2018,,0.5,,1,,2.7,,1.7,,0.5,,-1.3,,1,0.7
2019,,-0.4,,2,,2.4,,2.6,,1,,0.8,,0.9,1.8
2020,,0.3,,-1.3,,0,,0.4,,2.5,,1.6,,-0.4,1.4
2021,,2,,3.3,,5.1,,4.6,,4.4,,4.5,,3,4.5
2022,,5.8,,6.2,,6.7,,5.6,,4.3,,1.3,,6.1,4.2
2023,,1.5,,1.5,,3.3,,2.8,,1.7,,0.3,,1.8,1.9
2024,,0.5,,1.4,,2.3,,1.1,,0.5,,0.3,,1.2,0.9
2025,,0.9,,1.5,,,,,,,,,,,
